,year,회사명,거래소코드,회계년도,시가총액(백만원),유동자산(백만원),부채(백만원),당기순이익(백만원)
14760,2020,(주)디아이씨,092200,2019/12,114332.39286,308998.0,593661.0,-55660.0
14762,2020,(주)황금에스티,032560,2019/12,113120.0,179457.0,107255.0,23665.0
14763,2020,무림페이퍼(주),009200,2019/12,112553.18355,595668.0,1470638.0,-6846.0
14764,2020,(주)케이씨티시,009070,2019/12,112500.0,99145.0,227018.0,8204.0
14765,2020,미창석유공업(주),003650,2019/12,111860.9096,209489.0,37419.0,17726.0
14766,2020,한국무브넥스(주),010100,2019/12,111753.0414,370276.0,424144.0,10920.0
14767,2020,(주)태경비케이,014580,2019/12,111435.724,103098.0,98532.0,9812.0
14770,2020,(주)STX,011810,2019/12,110470.6512,386401.0,503816.0,-33218.0
14771,2020,(주)경동도시가스,267290,2019/12,109654.5516,395154.0,410387.0,24638.0
14772,2020,STX중공업(주),071970,2019/12,109492.66736,221288.0,317545.0,-35896.0
14773,2020,인천도시가스(주),034590,2019/12,109368.85,170462.0,180346.0,10708.0
14775,2020,삼호개발(주),010960,2019/12,106875.0,179598.0,108034.0,21526.0
14777,2020,대림비앤코(주),005750,2019/12,106202.1688,113755.0,149757.0,2027.0
14778,2020,기신정기(주),092440,2019/03,106142.0,129427.0,12113.0,15063.0
14779,2020,(주)영흥,012160,2019/12,106030.847495,144876.0,144539.0,1062.0
14780,2020,(주)형지엘리트,093240,2019/06,105926.3132,98336.0,57404.0,-9596.0
14781,2020,(주)신흥,004080,2019/12,105600.0,57765.0,58744.0,2044.0
14782,2020,웰바이오텍(주),010600,2019/12,105485.25078,72351.0,44187.0,-16553.0
14786,2020,포스코스틸리온(주),058430,2019/12,104400.0,307750.0,282345.0,2578.0
14787,2020,케이알모터스(주),000040,2019/12,104035.25543,52699.0,108871.0,-41042.0
14788,2020,(주)모나미,005360,2019/12,103746.21543,81274.0,106020.0,-1681.0
14793,2020,현대코퍼레이션홀딩스(주),227840,2019/12,102384.405,111053.0,61945.0,9709.0
14795,2020,(주)세아특수강,019440,2019/12,101126.0,374176.0,245778.0,10993.0
14796,2020,(주)비비안,002070,2019/12,101061.6642,70253.0,31976.0,-2433.0
14798,2020,(주)제이에스코퍼레이션,194370,2019/12,100283.71952,115706.0,44720.0,8222.0
14799,2020,디에스알(주),155660,2019/12,100000.0,123697.0,85074.0,8785.0
14800,2020,대창단조(주),015230,2019/12,99145.6381,162074.0,48066.0,15614.0
14801,2020,(주)대구백화점,006370,2019/12,98909.52454,182621.0,387384.0,-19264.0
14802,2020,(주)한창,005110,2019/12,98849.59812,46746.0,65109.0,-1808.0
14803,2020,(주)청호ICT,012600,2019/12,98400.2744,17561.0,43998.0,-16417.0
14804,2020,인터지스(주),129260,2019/12,98167.9842,154921.0,239820.0,-44027.0
14806,2020,(주)에코바이브,015540,2019/12,97895.26032,10751.0,12186.0,-24743.0
14807,2020,(주)유니켐,011330,2019/12,97225.135345,88502.0,80966.0,16187.0
14809,2020,태평양물산(주),007980,2019/12,95336.18226,312225.0,428987.0,11233.0
14810,2020,(주)케이티씨에스,058850,2019/12,94547.275,270996.0,213983.0,7530.0
14811,2020,(주)에이치에스애드,035000,2019/12,94434.2313,462263.0,360775.0,15259.0
14812,2020,(주)신영와코루,005800,2019/12,94050.0,149589.0,33947.0,2873.0
14813,2020,(주)에스지글로벌,001380,2019/12,93300.596725,48737.0,74002.0,753.0
14814,2020,(주)유니온,000910,2019/12,92889.13305,129449.0,182383.0,-12637.0
14815,2020,(주)SH에너지화학,002360,2019/12,92796.66455,83559.0,24416.0,-3090.0
14817,2020,(주)우성,006980,2019/12,92700.0,201225.0,162663.0,11868.0
14818,2020,(주)엔케이,085310,2019/12,91580.93804,47903.0,56125.0,-26617.0
14819,2020,(주)두올,016740,2019/12,91350.045,198016.0,187265.0,13087.0
14820,2020,(주)동방,004140,2019/12,90790.38882,182890.0,512775.0,-8669.0
14821,2020,가온전선(주),000500,2019/12,90695.5646,264775.0,255845.0,5463.0
14822,2020,(주)대유플러스,000300,2019/12,90647.063199,847931.0,927815.0,18297.0
14823,2020,(주)대유에이텍,002880,2019/12,90344.009015,533483.0,881265.0,17887.0
14826,2020,(주)국보,001140,2019/12,89124.483225,70458.0,86752.0,-6676.0
14828,2020,제이준코스메틱(주),025620,2019/12,88951.7263,54861.0,70638.0,-89256.0
14829,2020,(주)우진,105840,2019/12,88788.81843,75620.0,67144.0,-13994.0
14830,2020,한국수출포장공업(주),002200,2019/12,88400.0,96588.0,60316.0,18020.0
14831,2020,(주)삼영,003720,2019/12,88230.0,45420.0,62660.0,-1893.0
14832,2020,(주)인디에프,014990,2019/12,88104.827525,83540.0,86742.0,-3238.0
14833,2020,(주)윌비스,008600,2019/12,87637.34591,165815.0,179191.0,-36493.0
14834,2020,페이퍼코리아(주),001020,2019/12,87324.806525,372899.0,614819.0,-27833.0
14835,2020,(주)동방아그로,007590,2019/12,87152.4928,134032.0,56856.0,6467.0
14836,2020,(주)광명전기,017040,2019/12,87108.60615,87127.0,51314.0,7118.0
14837,2020,조광페인트(주),004910,2019/12,86784.0,98377.0,139811.0,-2313.0
14838,2020,(주)동성화학,005190,2019/12,86702.915,116625.0,64830.0,13561.0
14839,2020,(주)비상교육,100220,2019/12,86428.32765,149288.0,71762.0,11156.0
14840,2020,(주)웅진,016880,2019/12,86125.48805,2587837.0,2636630.0,-228082.0
14841,2020,(주)세우글로벌,013000,2019/12,86115.093,36205.0,5688.0,83.0
14842,2020,(주)다이나믹디자인,145210,2019/12,85939.862274,49705.0,136974.0,-5543.0
14843,2020,(주)한익스프레스,014130,2019/12,85320.0,95824.0,194356.0,5785.0
14844,2020,삼화왕관(주),004450,2019/12,84882.5326,54574.0,93564.0,8350.0
14847,2020,참엔지니어링(주),009310,2019/12,82058.63256,167721.0,636334.0,-16511.0
14849,2020,(주)세원정공,021820,2019/06,80900.0,365121.0,107650.0,-18362.0
14850,2020,(주)방림,003610,2019/09,80819.9119,148401.0,47039.0,5745.0
14852,2020,(주)티웨이홀딩스,004870,2019/12,78981.28168,273681.0,625218.0,-47662.0
14853,2020,(주)금비,008870,2019/09,78000.0,105632.0,96636.0,10621.0
14854,2020,다스코(주),058730,2019/12,77308.0,120454.0,91396.0,1889.0
14855,2020,대원전선(주),006340,2019/12,76698.32436,142624.0,109235.0,-818.0
14856,2020,동양피스톤(주),092780,2019/12,75982.0142,159860.0,242099.0,10005.0
14858,2020,영보화학(주),014440,2019/12,74100.0,76296.0,34083.0,4754.0
14859,2020,대원화성(주),024890,2019/12,73835.98208,61579.0,51070.0,5860.0
14860,2020,(주)경동인베스트,012320,2019/12,73788.7176,236476.0,190934.0,8856.0
14862,2020,호전실업(주),111110,2019/12,73120.0,181028.0,167826.0,2748.0
14863,2020,만호제강(주),001080,2019/06,72625.0,164945.0,18875.0,1067.0
14864,2020,(주)동양고속,084670,2019/12,72389.225,28277.0,54626.0,32744.0
14865,2020,(주)에넥스,011090,2019/12,72289.927405,83367.0,77860.0,-3765.0
14866,2020,제일연마공업(주),001560,2019/12,72200.0,54206.0,18491.0,6410.0
14867,2020,(주)와이투솔루션,011690,2019/12,71362.92522,68457.0,91390.0,-9501.0
14868,2020,유성기업(주),002920,2019/12,71355.625,211530.0,90543.0,19032.0
14869,2020,화천기공(주),000850,2019/12,71280.0,168245.0,78284.0,7454.0
14872,2020,상신브레이크(주),041650,2019/12,68923.3545,249510.0,275371.0,5491.0
14873,2020,(주)메타랩스,090370,2019/12,68148.23259,35543.0,39683.0,-25362.0
14874,2020,CS홀딩스(주),000590,2019/12,68114.438,194780.0,28139.0,16604.0
14876,2020,한국석유공업(주),004090,2019/12,66502.8,141616.0,154121.0,-7677.0
14878,2020,(주)혜인,003010,2019/12,65979.15693,129826.0,122795.0,4248.0
14879,2020,진양산업(주),003780,2019/12,65780.0,23920.0,13467.0,6823.0
14881,2020,(주)우신시스템,017370,2019/12,65289.60251,167435.0,198790.0,4162.0
14882,2020,평화산업(주),090080,2019/12,65059.176915,103943.0,160686.0,-7210.0
14883,2020,(주)선앤엘,002820,2019/12,63670.34445,225062.0,326753.0,-39963.0
14884,2020,한솔로지스틱스(주),009180,2019/12,63610.238875,99133.0,119699.0,5909.0
14885,2020,(주)MH에탄올,023150,2019/12,62053.40366,32815.0,372085.0,-7552.0
14886,2020,일성건설(주),013360,2019/12,61588.3632,238228.0,259767.0,1856.0
14887,2020,(주)우진아이엔에스,010400,2019/12,61509.54,94620.0,26300.0,2125.0
14888,2020,(주)인팩,023810,2019/12,60900.0,127940.0,184418.0,-4857.0
14889,2020,(주)우진플라임,049800,2019/12,60600.0,109148.0,215159.0,-13606.0
14890,2020,대림통상(주),006570,2019/12,60519.375,102649.0,87764.0,-11709.0
14891,2020,(주)주연테크,044380,2019/12,58707.995675,39826.0,19012.0,-4784.0
14892,2020,삼성공조(주),006660,2019/12,58671.98708,126689.0,39688.0,5039.0
14894,2020,덕양산업(주),024900,2019/12,55686.1158,300302.0,445057.0,-19681.0
14895,2020,(주)휴스틸,005010,2019/12,55561.95972,265035.0,182538.0,-12543.0
14896,2020,(주)아센디오,012170,2019/12,54962.07453,46372.0,66304.0,-64545.0
14897,2020,(주)폴루스바이오팜,007630,2019/12,54281.8472,11275.0,91592.0,-13261.0
14898,2020,선도전기(주),007610,2019/12,54270.0,71491.0,80506.0,-2154.0
14899,2020,(주)주성코퍼레이션,109070,2019/12,53879.6908,19538.0,30562.0,-15957.0
14901,2020,유엔젤(주),072130,2019/12,53639.52051,29001.0,10751.0,-5149.0
14902,2020,한신기계공업(주),011700,2019/12,52887.22613,62170.0,12986.0,1615.0
14903,2020,(주)진도,088790,2019/12,52653.95712,88884.0,45002.0,-2731.0
14904,2020,평화홀딩스(주),010770,2019/12,51627.89498,204656.0,378867.0,-21766.0
14905,2020,한성기업(주),003680,2019/12,51601.06965,115864.0,183694.0,-17371.0
14906,2020,(주)에스제이엠,123700,2019/12,51418.13891,144026.0,45446.0,7569.0
14907,2020,미래산업(주),025560,2019/12,51267.67872,51686.0,8526.0,-6154.0
14908,2020,(주)미래아이앤지,007120,2019/12,51016.754312,22181.0,2717.0,14021.0
14909,2020,전방(주),000950,2019/12,50148.0,40732.0,255270.0,-40256.0
14910,2020,신송홀딩스(주),006880,2019/12,48320.88493,65751.0,109232.0,-34342.0
14911,2020,(주)체시스,033250,2019/06,47400.0,22065.0,61928.0,-3698.0
14912,2020,대동전자(주),008110,2019/03,46315.323505,73568.0,33056.0,3456.0
14913,2020,한일철강(주),002220,2019/12,46281.17658,79696.0,170315.0,-10883.0
14914,2020,(주)티에이치엔,019180,2019/12,46170.0,138230.0,202365.0,17139.0
14915,2020,케이비아이동국실업(주),001620,2019/12,45833.197968,211073.0,383312.0,275.0
14916,2020,(주)에스제이엠홀딩스,025530,2019/12,45548.7244,186770.0,56116.0,9334.0
14917,2020,한세엠케이(주),069640,2019/12,44795.34734,136193.0,84143.0,-43779.0
14918,2020,이화산업(주),000760,2019/12,44660.0,42669.0,104824.0,-4760.0
14919,2020,(주)한국전자홀딩스,006200,2019/12,43854.538432,161001.0,147647.0,-23794.0
14921,2020,(주)원림,005820,2019/12,43340.0,77625.0,46767.0,4349.0
14922,2020,동원수산(주),030720,2019/12,43187.3104,66175.0,47811.0,5812.0
14923,2020,(주)위스컴,024070,2019/12,41917.80793,77088.0,16220.0,1076.0
14924,2020,삼화전자공업(주),011230,2019/12,41151.9939,17029.0,44246.0,-3221.0
14926,2020,태양금속공업(주),004100,2019/12,40737.0,189564.0,322046.0,-22141.0
14927,2020,(주)갤럭시아에스엠,011420,2019/12,39395.99092,13645.0,6443.0,-1375.0
14928,2020,경인전자(주),009140,2019/12,39348.46485,44909.0,2407.0,243.0
14929,2020,금호전기(주),001210,2019/12,38881.0059,35537.0,56240.0,-33238.0
14930,2020,진양폴리우레탄(주),010640,2019/12,38700.0,8274.0,16813.0,7553.0
14931,2020,(주)하이스틸,071090,2019/12,38598.9192,83236.0,106660.0,32.0
14934,2020,성문전자(주),014910,2019/12,36148.119735,22098.0,15097.0,-1849.0
14935,2020,(주)에이엔피,015260,2019/12,35686.178715,34213.0,75331.0,-7766.0
14937,2020,동원금속(주),018500,2019/03,34785.670152,129338.0,448531.0,-22757.0
14938,2020,(주)코아스,071950,2019/12,33843.39495,35844.0,51994.0,2120.0
14940,2020,흥아해운(주),003280,2019/12,30117.000222,93810.0,400043.0,-51357.0
14942,2020,(주)하이트론씨스템즈,019490,2019/12,25526.5647,33834.0,38483.0,-17825.0
14945,2020,(주)플레이그램,009810,2019/12,23318.37918,26642.0,1359.0,-3276.0
14946,2020,(주)씨아이테크,004920,2019/12,22538.624028,18097.0,24795.0,-4562.0
14947,2020,일정실업(주),008500,2019/12,22080.0,31533.0,30985.0,-13601.0
14949,2020,(주)성안,011300,2019/12,19729.67742,131151.0,230063.0,-43561.0
14951,2021,삼성전자(주),005930,2020/12,467433973.665,198215579.0,102287702.0,26407832.0
14952,2021,에스케이하이닉스(주),000660,2020/12,95368309.815,16570953.0,19264756.0,4758914.0
14953,2021,네이버(주),035420,2020/12,62092578.6725,10544659.0,8759107.0,844997.0
14954,2021,삼성바이오로직스(주),207940,2020/12,59746995.0,1751347.0,1825418.0,240975.0
14955,2021,(주)카카오,035720,2020/12,50150798.6625,4462924.0,4526241.0,173360.0
14956,2021,삼성SDI(주),006400,2020/12,45040767.15,5657405.0,8175305.0,630966.0
14957,2021,현대자동차(주),005380,2020/12,44656651.083,51090305.0,133003242.0,1924553.0
14958,2021,(주)엘지화학,051910,2020/12,43414290.945,16319700.0,22598454.0,682408.0
14959,2021,기아(주),000270,2020/12,33320867.1234,26093382.0,30598771.0,1487585.0
14961,2021,(주)셀트리온,068270,2020/12,27313531.344,2516495.0,1592541.0,525703.0
14962,2021,현대모비스(주),012330,2020/12,24068852.423,22902943.0,15169553.0,1526850.0
14963,2021,포스코홀딩스(주),005490,2020/12,23932786.2075,35830815.0,31412381.0,1788152.0
14964,2021,(주)카카오페이,377300,2020/12,23013597.46,644304.0,1003847.0,-25051.0
14966,2021,엘지전자(주),066570,2020/12,22583398.332,23239420.0,30662102.0,2063790.0
14967,2021,(주)크래프톤,259960,2020/12,22524840.7,1292531.0,505010.0,556267.0
14968,2021,삼성물산(주),028260,2020/12,22239562.639,12923608.0,21386258.0,1160651.0
14969,2021,SK이노베이션(주),096770,2020/12,22053037.014,13295063.0,23039681.0,-2146739.0
14971,2021,에스케이(주),034730,2020/12,18611481.579,38052297.0,85778459.0,-108432.0
14973,2021,(주)엘지생활건강,051900,2020/12,17133162.109,1982769.0,1952220.0,813101.0
14974,2021,삼성전기(주),009150,2020/12,14752004.96,4150303.0,3315103.0,623811.0
14975,2021,(주)하이브,352820,2020/12,14432332.063,1389257.0,725503.0,87061.0
14976,2021,한국전력공사(주),015760,2020/12,14187406.1017,20561941.0,132475265.0,2092469.0
14977,2021,(주)엔씨소프트,036570,2020/12,14116436.146,2444363.0,936522.0,586613.0
14978,2021,에이치엠엠(주),011200,2020/12,13155162.4424,2237239.0,7684812.0,123966.0
14980,2021,(주)엘지,003550,2020/12,12725650.3337,5895921.0,3420978.0,1540658.0
14981,2021,에스케이텔레콤(주),017670,2020/12,12670439.0376,8775086.0,23510714.0,1500538.0
14983,2021,삼성에스디에스(주),018260,2020/12,12109625.7,6581153.0,2295811.0,452909.0
14984,2021,에스케이아이이테크놀로지(주),361610,2020/12,11977995.456,566775.0,783378.0,88162.0
14985,2021,(주)포스코퓨처엠,003670,2020/12,11154703.68,810611.0,1064436.0,29748.0
14986,2021,(주)케이티앤지,033780,2020/12,10846107.263,6750383.0,2376811.0,1171643.0
14987,2021,넷마블(주),251270,2020/12,10744187.75,1820719.0,2572833.0,338047.0
14988,2021,두산에너빌리티(주),034020,2020/12,10626785.8704,9946796.0,18460678.0,-838446.0
14989,2021,(주)대한항공,003490,2020/12,10208541.21375,4002519.0,21878337.0,-230019.0
14990,2021,(주)아모레퍼시픽,090430,2020/12,9768290.753,1825732.0,1237520.0,21869.0
14991,2021,에쓰-오일(주),010950,2020/12,9648345.2744,4996549.0,10008033.0,-796108.0
14992,2021,고려아연(주),010130,2020/12,9642570.0,4912869.0,1412617.0,574829.0
14995,2021,엘지디스플레이(주),034220,2020/12,8802266.22,11099470.0,22334584.0,-70636.0
14996,2021,LG이노텍(주),011070,2020/12,8614826.948,3161800.0,3610912.0,236128.0
14997,2021,에이치디현대중공업(주),329180,2020/12,8451200.6432,6999362.0,8438873.0,-431446.0
14998,2021,(주)케이티,030200,2020/12,7990021.3248,11154180.0,18111112.0,703392.0
15000,2021,에스케이바이오팜(주),326030,2020/12,7612047.9,434603.0,121175.0,-247414.0
15001,2021,롯데케미칼(주),011170,2020/12,7437765.923,6876463.0,5674191.0,175348.0
15002,2021,한온시스템(주),018880,2020/12,7179610.0,3464680.0,5567976.0,113460.0
15003,2021,한화솔루션(주),009830,2020/12,6790386.6435,4958365.0,9169604.0,301722.0
15004,2021,에이치디한국조선해양(주),009540,2020/12,6695136.7736,13001433.0,12822966.0,-835178.0
15005,2021,에스케이씨(주),011790,2020/12,6608018.001,1247268.0,3491292.0,73621.0
15006,2021,현대글로비스(주),086280,2020/12,6300000.0,5950125.0,5832336.0,606143.0
15007,2021,롯데에너지머티리얼즈(주),020150,2020/12,6224962.725,518895.0,227382.0,42735.0
15008,2021,(주)엘지유플러스,032640,2020/12,5937914.5096,4950900.0,10698976.0,478065.0
15010,2021,씨제이제일제당(주),097950,2020/12,5833497.075,7469913.0,15445453.0,786426.0
15011,2021,에스디바이오센서(주),137310,2020/12,5772868.6327,1289261.0,704100.0,621614.0
15013,2021,코웨이(주),021240,2020/12,5490691.6536,896854.0,1539014.0,404711.0
15014,2021,현대제철(주),004020,2020/12,5471277.185,9934769.0,18152009.0,-440120.0
15015,2021,(주)강원랜드,035250,2020/12,5145269.025,1498178.0,394604.0,-275879.0
15016,2021,금호석유화학(주),011780,2020/12,5057636.706,1705482.0,1878049.0,582982.0
15017,2021,삼성중공업(주),010140,2020/12,4989600.0,6697963.0,9203939.0,-1492700.0
15018,2021,현대건설(주),000720,2020/12,4949763.75425,13398943.0,9172896.0,227697.0
15019,2021,한국타이어앤테크놀로지(주),161390,2020/12,4917840.2393,4688230.0,3246400.0,385205.0
15021,2021,삼성엔지니어링(주),028050,2020/12,4488400.0,3135850.0,3173840.0,252136.0
15022,2021,(주)유한양행,000100,2020/12,4345320.7539,1195517.0,547020.0,190402.0
15023,2021,HD현대(주),267250,2020/12,4241928.6645,8049124.0,15461098.0,-789720.0
15024,2021,(주)이마트,139480,2020/12,4209248.669,4062967.0,11843845.0,362573.0
15025,2021,(주)한진칼,180640,2020/12,4097766.8022,1198348.0,1824304.0,-341533.0
15026,2021,(주)오리온,271560,2020/12,4091989.662,797544.0,767898.0,274562.0
15027,2021,두산밥캣(주),241560,2020/12,4085153.5145,1861998.0,2886803.0,247454.0
15030,2021,쌍용씨앤이(주),003410,2020/12,3884757.47745,708039.0,1637119.0,138181.0
15032,2021,현대오토에버(주),307950,2020/12,3784509.516,797280.0,514646.0,60786.0
15034,2021,(주)아모레퍼시픽그룹,002790,2020/12,3657020.283,2853057.0,1516701.0,22048.0
15036,2021,한미사이언스(주),008930,2020/12,3647909.9162,215727.0,264486.0,22597.0
15037,2021,(주)지에스,078930,2020/12,3632991.2798,3436836.0,13720298.0,-187776.0
15038,2021,한국가스공사(주),036460,2020/12,3609438.3,7527879.0,28174619.0,-160683.0
15040,2021,(주)한솔케미칼,014680,2020/12,3462902.0725,307726.0,376930.0,130081.0
15041,2021,지에스건설(주),006360,2020/12,3389027.004,7251910.0,9458562.0,329676.0
15042,2021,한미약품(주),128940,2020/12,3333605.832,614373.0,1050137.0,17290.0
15043,2021,한국전력기술(주),052690,2020/12,3248700.0,237875.0,201217.0,20160.0
15044,2021,(주)DB하이텍,000990,2020/12,3227777.3476,459208.0,383997.0,166026.0
15045,2021,(주)지에스리테일,007070,2020/12,3183424.8288,923272.0,4510589.0,154522.0
15046,2021,한국항공우주산업(주),047810,2020/12,3163067.22215,3152282.0,3924791.0,72314.0
15048,2021,롯데지주(주),004990,2020/12,3136786.1863,4902603.0,8848917.0,-238879.0
15049,2021,(주)동서,026960,2020/12,3090700.0,755494.0,128514.0,120589.0
15050,2021,(주)호텔신라,008770,2020/12,3061353.438,1163987.0,2269887.0,-283346.0
15051,2021,한화시스템(주),272210,2020/12,3022710.224,1683884.0,1662388.0,93581.0
15052,2021,에이치엘만도(주),204320,2020/12,2977081.408,2407040.0,3228765.0,13861.0
15053,2021,팬오션(주),028670,2020/12,2892021.05992,662523.0,1852675.0,90722.0
15054,2021,씨제이대한통운(주),000120,2020/12,2874355.344,2538547.0,5603557.0,142623.0
15055,2021,(주)에스원,012750,2020/12,2808139.2542,797745.0,522505.0,142090.0
15057,2021,(주)케이씨씨,002380,2020/12,2799238.365,3372156.0,7101577.0,560873.0
15058,2021,(주)현대미포조선,010620,2020/12,2795950.43,1879238.0,1231547.0,-12262.0
15059,2021,씨에스윈드(주),112610,2020/12,2770661.1771,547155.0,437129.0,33599.0
15060,2021,(주)포스코인터내셔널,047050,2020/12,2769772.09505,4764575.0,5167165.0,229524.0
15062,2021,솔루스첨단소재(주),336370,2020/12,2731665.3894,450376.0,351310.0,-11038.0
15063,2021,효성첨단소재(주),298050,2020/12,2670049.008,939290.0,1995483.0,6810.0
15064,2021,(주)제일기획,030000,2020/12,2628691.99125,1742270.0,1226935.0,158280.0
15065,2021,에스케이케미칼(주),285130,2020/12,2625496.22,923286.0,1161034.0,255161.0
15067,2021,(주)녹십자,006280,2020/12,2547665.284,1132043.0,882094.0,89271.0
15068,2021,(주)비지에프리테일,282330,2020/12,2514808.323,829086.0,1674342.0,122711.0
15069,2021,(주)신세계,004170,2020/12,2500675.974,1663736.0,7711856.0,-69138.0
15070,2021,오씨아이홀딩스(주),010060,2020/12,2480334.584,2036042.0,2051507.0,-251164.0
15071,2021,한화오션(주),042660,2020/12,2473049.92045,5953237.0,6451804.0,86573.0
15072,2021,롯데쇼핑(주),023530,2020/12,2466779.436,6290692.0,21740642.0,-686570.0
15073,2021,씨제이(주),001040,2020/12,2433361.6332,11118109.0,24628739.0,204008.0
15074,2021,한화에어로스페이스(주),012450,2020/12,2430240.0,5122726.0,6475090.0,164740.0
15075,2021,(주)대우건설,047040,2020/12,2398142.62126,5973144.0,6628920.0,282604.0
15076,2021,(주)한화,000880,2020/12,2353704.279,14953767.0,172671140.0,740501.0
15077,2021,현대로템(주),064350,2020/12,2270159.6944,2778276.0,2851222.0,22409.0
15078,2021,효성티앤씨(주),298020,2020/12,2254722.322,1270844.0,2108772.0,168272.0
15079,2021,(주)더존비즈온,012510,2020/12,2217943.232,138879.0,400994.0,57901.0
15080,2021,(주)한샘,009240,2020/12,2179241.7328,520898.0,600608.0,66841.0
15081,2021,(주)휠라홀딩스,081660,2020/12,2177967.1587,1686064.0,1901113.0,197739.0
15082,2021,현대위아(주),011210,2020/12,2172887.1317,3987965.0,4194046.0,53672.0
15083,2021,(주)후성,093370,2020/12,2139217.5189,132928.0,294939.0,-1334.0
15084,2021,하이트진로(주),000080,2020/12,2114528.37165,899380.0,2223506.0,86628.0
15086,2021,(주)효성,004800,2020/12,1995426.0675,1626795.0,1915427.0,1220.0
15088,2021,코오롱인더스트리(주),120110,2020/12,1951103.5519,1869994.0,2751644.0,205512.0
15089,2021,(주)두산,000150,2020/12,1949812.53,12598324.0,22408094.0,-963892.0
15090,2021,(주)농심,004370,2020/12,1937321.477,1074436.0,676564.0,149048.0
15091,2021,롯데정밀화학(주),004000,2020/12,1935000.0,516803.0,224889.0,198792.0
15092,2021,(주)영원무역,111770,2020/12,1934195.5782,1684584.0,1044288.0,182426.0
15093,2021,한미반도체(주),042700,2020/12,1872056.34445,208937.0,69876.0,50131.0
15094,2021,(주)대웅,003090,2020/12,1805308.479,836326.0,720615.0,118380.0
15095,2021,(주)현대백화점,069960,2020/12,1757523.3191,1985913.0,3674741.0,105057.0
15096,2021,(주)엘에스,006260,2020/12,1742020.0,6692220.0,7212043.0,194725.0
15097,2021,한전케이피에스(주),051600,2020/12,1734750.0,760019.0,298187.0,87058.0
15098,2021,(주)대웅제약,069620,2020/12,1714813.1,528351.0,671659.0,24148.0
15099,2021,신풍제약(주),019170,2020/12,1692870.4305,338577.0,112820.0,5046.0
15100,2021,현대엘리베이터(주),017800,2020/12,1681585.8692,1192301.0,1600843.0,97931.0
15101,2021,(주)오뚜기,007310,2020/12,1674423.336,779890.0,897375.0,110380.0
15102,2021,LS일렉트릭(주),010120,2020/12,1674000.0,1649805.0,1126926.0,85486.0
15107,2021,명신산업(주),009900,2020/12,1579351.0033,285097.0,292854.0,-88786.0
15108,2021,대한전선(주),001440,2020/12,1524521.95602,721463.0,839829.0,2684.0
15109,2021,동국홀딩스(주),001230,2020/12,1517380.5183,1846241.0,3282308.0,69455.0
15110,2021,에이치디씨현대산업개발(주),294870,2020/12,1509277.857,4760552.0,3373063.0,220205.0
15111,2021,엘아이지넥스원(주),079550,2020/12,1509200.0,1545724.0,1923098.0,57882.0
15112,2021,에스엘(주),005850,2020/12,1503942.2424,1440380.0,913789.0,64203.0
15113,2021,동원시스템즈(주),014820,2020/12,1494446.6432,453802.0,639357.0,61635.0
15114,2021,한국앤컴퍼니(주),000240,2020/12,1490483.268,598850.0,291953.0,145758.0
15115,2021,아시아나항공(주),020560,2020/12,1488235.28,2386236.0,12762122.0,-502972.0
15116,2021,한일시멘트(주),300720,2020/12,1454492.34,666685.0,1041418.0,99984.0
15117,2021,에이치디현대인프라코어(주),042670,2020/12,1397836.70604,5049615.0,7537888.0,285074.0
15118,2021,롯데렌탈(주),089860,2020/12,1395757.8003,826915.0,4643014.0,41514.0
15121,2021,아이에스동서(주),010780,2020/12,1366997.8155,2268461.0,2231460.0,141598.0
15122,2021,금호타이어(주),073240,2020/12,1324269.92307,1170397.0,2678607.0,-82939.0
15123,2021,(주)에프앤에프홀딩스,007700,2020/12,1302508.4211,522198.0,266105.0,85358.0
15124,2021,(주)녹십자홀딩스,005250,2020/12,1276815.9015,1535804.0,1567701.0,179996.0
15125,2021,디엘(주),000210,2020/12,1276213.3356,9327817.0,10690536.0,572657.0
15126,2021,(주)종근당,185750,2020/12,1268296.989,600114.0,394740.0,90405.0
15127,2021,진원생명과학(주),011000,2020/12,1255160.691,108760.0,38062.0,-18648.0
15128,2021,프레스티지바이오파마,950210,2020/06,1253004.83175,49811.0,22299.0,-14997.0
15129,2021,에스케이네트웍스(주),001740,2020/12,1245901.98794,2638678.0,6528232.0,42053.0
15130,2021,롯데칠성음료(주),005300,2020/12,1238731.014,893274.0,2161227.0,-16802.0
15131,2021,대덕전자(주),353200,2020/12,1230481.4325,263899.0,171396.0,-8740.0
15132,2021,(주)지누스,013890,2020/12,1218214.695,601600.0,482394.0,45790.0
15133,2021,롯데관광개발(주),032350,2020/12,1215787.8681,124777.0,972350.0,-82069.0
15134,2021,(주)영풍,000670,2020/12,1206536.2,1578390.0,1288719.0,85350.0
15135,2021,대한유화(주),006650,2020/12,1189500.0,605231.0,233431.0,127243.0
15136,2021,에스케이가스(주),018670,2020/12,1176856.11,2040498.0,2600205.0,265350.0
15137,2021,태광산업(주),003240,2020/12,1161276.2,1628620.0,677600.0,155775.0
15138,2021,(주)티와이홀딩스,363280,2020/12,1132839.543,381568.0,710783.0,353982.0
15139,2021,(주)솔루엠,248070,2020/12,1122624.61995,337308.0,337707.0,38907.0
15140,2021,미원스페셜티케미칼(주),268280,2020/12,1114350.0,217421.0,66015.0,34666.0
15142,2021,(주)이노션,214320,2020/12,1108000.0,1579604.0,1260003.0,84277.0
