,year,회사명,거래소코드,회계년도,PER(최고),PER(최저),1주당순이익(원)
14931,2020,(주)하이스틸,071090,2019/12,0.0,0.0,-270.0
14932,2020,동일제강(주),002690,2019/12,53.19,32.43,74.0
14933,2020,(주)티비에이치글로벌,084870,2019/12,0.0,0.0,-3711.0
14934,2020,성문전자(주),014910,2019/12,0.0,0.0,-129.0
14935,2020,(주)에이엔피,015260,2019/12,0.0,0.0,-81.0
14936,2020,한솔피엔에스(주),010420,2019/12,14.93,8.05,154.0
14937,2020,동원금속(주),018500,2019/03,0.0,0.0,-693.0
14938,2020,(주)코아스,071950,2019/12,30.19,15.16,71.0
14939,2020,태원물산(주),001420,2019/12,99.33,48.4,73.0
14940,2020,흥아해운(주),003280,2019/12,0.0,0.0,-400.0
14941,2020,(주)이스타코,015020,2019/12,3.25,1.93,307.0
14942,2020,(주)하이트론씨스템즈,019490,2019/12,0.0,0.0,-3625.0
14943,2020,세기상사(주),002420,2019/12,0.0,0.0,-2309.0
14944,2020,(주)신화다이나믹스,001770,2019/12,42.95,23.14,793.0
14945,2020,(주)플레이그램,009810,2019/12,0.0,0.0,-33.0
14946,2020,(주)씨아이테크,004920,2019/12,0.0,0.0,-53.0
14947,2020,일정실업(주),008500,2019/12,0.0,0.0,-7765.0
14948,2020,(주)에스엠벡셀,010580,2019/12,0.0,0.0,-203.0
14949,2020,(주)성안,011300,2019/12,0.0,0.0,-798.0
14950,2020,한국주강(주),025890,2019/12,0.0,0.0,-1217.0
14951,2021,삼성전자(주),005930,2020/12,35.37,18.4,2299.0
14952,2021,에스케이하이닉스(주),000660,2020/12,20.88,11.36,6166.0
14953,2021,네이버(주),035420,2020/12,47.78,18.59,8214.0
14954,2021,삼성바이오로직스(주),207940,2020/12,232.0,92.8,3793.0
14955,2021,(주)카카오,035720,2020/12,0.0,0.0,-1392.0
14956,2021,삼성SDI(주),006400,2020/12,204.04,58.3,3249.0
14957,2021,현대자동차(주),005380,2020/12,104.58,34.16,2006.0
14958,2021,(주)엘지화학,051910,2020/12,0.0,0.0,-1283.0
14959,2021,기아(주),000270,2020/12,35.28,11.39,1909.0
14960,2021,(주)카카오뱅크,323410,2020/12,,,
14961,2021,(주)셀트리온,068270,2020/12,105.83,36.33,3847.0
14962,2021,현대모비스(주),012330,2020/12,21.51,10.3,12491.0
14963,2021,포스코홀딩스(주),005490,2020/12,25.73,12.01,12123.0
14964,2021,(주)카카오페이,377300,2020/12,0.0,0.0,-843.0
14965,2021,(주)KB금융지주,105560,2020/12,,,
14966,2021,엘지전자(주),066570,2020/12,20.37,6.21,6724.0
14967,2021,(주)크래프톤,259960,2020/12,0.0,0.0,638.0
14968,2021,삼성물산(주),028260,2020/12,83.39,43.47,1941.0
14969,2021,SK이노베이션(주),096770,2020/12,11.63,3.24,18851.0
14970,2021,(주)신한금융지주회사,055550,2020/12,,,
14971,2021,에스케이(주),034730,2020/12,13.72,4.24,32732.0
14972,2021,에스케이바이오사이언스(주),302440,2020/12,0.0,0.0,537.0
14973,2021,(주)엘지생활건강,051900,2020/12,47.24,29.94,36902.0
14974,2021,삼성전기(주),009150,2020/12,38.87,17.74,4729.0
14975,2021,(주)하이브,352820,2020/12,10.56,4.24,1934.0
14976,2021,한국전력공사(주),015760,2020/12,9.89,5.12,3040.0
14977,2021,(주)엔씨소프트,036570,2020/12,34.88,17.63,30451.0
14978,2021,에이치엠엠(주),011200,2020/12,82.51,11.47,0.0
14979,2021,삼성생명보험(주),032830,2020/12,,,
14980,2021,(주)엘지,003550,2020/12,12.91,5.89,7573.0
14981,2021,에스케이텔레콤(주),017670,2020/12,26.76,17.45,10221.0
14982,2021,(주)하나금융지주,086790,2020/12,,,
14983,2021,삼성에스디에스(주),018260,2020/12,60.08,38.46,3447.0
14984,2021,에스케이아이이테크놀로지(주),361610,2020/12,0.0,0.0,1566.0
14985,2021,(주)포스코퓨처엠,003670,2020/12,120.11,36.03,916.0
14986,2021,(주)케이티앤지,033780,2020/12,12.53,8.04,8553.0
14987,2021,넷마블(주),251270,2020/12,169.64,66.36,1265.0
14988,2021,두산에너빌리티(주),034020,2020/12,0.0,0.0,-7520.0
14989,2021,(주)대한항공,003490,2020/12,0.0,0.0,-1854.0
14990,2021,(주)아모레퍼시픽,090430,2020/12,158.93,93.51,1524.0
14991,2021,에쓰-오일(주),010950,2020/12,0.0,0.0,-6872.0
14992,2021,고려아연(주),010130,2020/12,15.7,9.3,31757.0
14993,2021,삼성화재해상보험(주),000810,2020/12,,,
14994,2021,(주)우리금융지주,316140,2020/12,,,
14995,2021,엘지디스플레이(주),034220,2020/12,0.0,0.0,-1434.0
14996,2021,LG이노텍(주),011070,2020/12,26.46,9.61,7880.0
14997,2021,에이치디현대중공업(주),329180,2020/12,0.0,0.0,-6096.0
14998,2021,(주)케이티,030200,2020/12,10.57,6.77,2714.0
14999,2021,중소기업은행,024110,2020/12,,,
15000,2021,에스케이바이오팜(주),326030,2020/12,0.0,0.0,-3235.0
15001,2021,롯데케미칼(주),011170,2020/12,87.93,33.96,3372.0
15002,2021,한온시스템(주),018880,2020/12,0.0,0.0,-43.0
15003,2021,한화솔루션(주),009830,2020/12,12.3,2.13,4432.0
15004,2021,에이치디한국조선해양(주),009540,2020/12,0.0,0.0,-5275.0
15005,2021,에스케이씨(주),011790,2020/12,8.52,2.26,12991.0
15006,2021,현대글로비스(주),086280,2020/12,15.97,5.06,13902.0
15007,2021,롯데에너지머티리얼즈(주),020150,2020/12,136.87,51.3,423.0
15008,2021,(주)엘지유플러스,032640,2020/12,14.13,8.89,1036.0
15009,2021,(주)메리츠금융지주,138040,2020/12,,,
15010,2021,씨제이제일제당(주),097950,2020/12,21.67,7.11,21269.0
15011,2021,에스디바이오센서(주),137310,2020/12,0.0,0.0,6277.0
15012,2021,미래에셋증권(주),006800,2020/12,,,
15013,2021,코웨이(주),021240,2020/12,24.6,12.42,3869.0
15014,2021,현대제철(주),004020,2020/12,0.0,0.0,-3469.0
15015,2021,(주)강원랜드,035250,2020/12,0.0,0.0,-1375.0
15016,2021,금호석유화학(주),011780,2020/12,12.07,3.38,15556.0
15017,2021,삼성중공업(주),010140,2020/12,0.0,0.0,-2364.0
15018,2021,현대건설(주),000720,2020/12,46.28,20.83,919.0
15019,2021,한국타이어앤테크놀로지(주),161390,2020/12,58.14,21.34,711.0
15020,2021,한국투자금융지주(주),071050,2020/12,,,
15021,2021,삼성엔지니어링(주),028050,2020/12,16.51,5.84,1184.0
15022,2021,(주)유한양행,000100,2020/12,18.02,3.21,2952.0
15023,2021,HD현대(주),267250,2020/12,63.97,30.24,6075.0
15024,2021,(주)이마트,139480,2020/12,8.4,4.84,19754.0
15025,2021,(주)한진칼,180640,2020/12,0.0,0.0,-57.0
15026,2021,(주)오리온,271560,2020/12,85.96,45.62,1914.0
15027,2021,두산밥캣(주),241560,2020/12,24.55,9.24,1411.61
15028,2021,메리츠화재해상보험(주),000060,2020/12,,,
15029,2021,삼성증권(주),016360,2020/12,,,
15030,2021,쌍용씨앤이(주),003410,2020/12,27.95,14.5,267.0
15031,2021,DB손해보험(주),005830,2020/12,,,
15032,2021,현대오토에버(주),307950,2020/12,57.16,8.75,2441.0
15033,2021,엔에이치투자증권(주),005940,2020/12,,,
15034,2021,(주)아모레퍼시픽그룹,002790,2020/12,0.0,0.0,-163.0
15035,2021,삼성카드(주),029780,2020/12,,,
15036,2021,한미사이언스(주),008930,2020/12,771.05,160.56,118.0
15037,2021,(주)지에스,078930,2020/12,0.0,0.0,-564.0
15038,2021,한국가스공사(주),036460,2020/12,0.0,0.0,-1082.0
15039,2021,메리츠증권(주),008560,2020/12,,,
15040,2021,(주)한솔케미칼,014680,2020/12,21.44,6.86,9479.0
15041,2021,지에스건설(주),006360,2020/12,9.76,3.62,4111.0
15042,2021,한미약품(주),128940,2020/12,1686.73,837.48,252.0
15043,2021,한국전력기술(주),052690,2020/12,41.23,24.27,530.0
15044,2021,(주)DB하이텍,000990,2020/12,14.05,3.9,3814.0
15045,2021,(주)지에스리테일,007070,2020/12,18.9,10.57,2375.0
15046,2021,한국항공우주산업(주),047810,2020/12,41.43,19.28,838.0
15047,2021,두산퓨얼셀(주),336260,2020/12,316.43,20.3,203.0
15048,2021,롯데지주(주),004990,2020/12,0.0,0.0,-4295.0
15049,2021,(주)동서,026960,2020/12,31.31,12.07,1184.0
15050,2021,(주)호텔신라,008770,2020/12,0.0,0.0,-7980.0
15051,2021,한화시스템(주),272210,2020/12,19.09,4.95,944.0
15052,2021,에이치엘만도(주),204320,2020/12,143.06,36.79,442.0
15053,2021,팬오션(주),028670,2020/12,29.92,12.08,170.0
15054,2021,씨제이대한통운(주),000120,2020/12,46.2,26.26,4195.0
15055,2021,(주)에스원,012750,2020/12,29.87,20.58,3932.0
15056,2021,키움증권(주),039490,2020/12,,,
15057,2021,(주)케이씨씨,002380,2020/12,3.29,1.34,86327.0
15058,2021,(주)현대미포조선,010620,2020/12,0.0,0.0,-779.0
15059,2021,씨에스윈드(주),112610,2020/12,169.76,14.79,1164.0
15060,2021,(주)포스코인터내셔널,047050,2020/12,12.04,5.23,1653.0
15061,2021,(주)BNK금융지주,138930,2020/12,,,
15062,2021,솔루스첨단소재(주),336370,2020/12,54.74,13.44,1016.0
15063,2021,효성첨단소재(주),298050,2020/12,16.57,4.0,10649.0
15064,2021,(주)제일기획,030000,2020/12,23.35,11.24,1168.0
15065,2021,에스케이케미칼(주),285130,2020/12,28.51,3.0,16475.0
15066,2021,한화생명보험(주),088350,2020/12,,,
15067,2021,(주)녹십자,006280,2020/12,99.66,21.36,4670.0
15068,2021,(주)비지에프리테일,282330,2020/12,24.09,14.48,7288.0
15069,2021,(주)신세계,004170,2020/12,15.34,9.15,21275.0
15070,2021,오씨아이홀딩스(주),010060,2020/12,0.0,0.0,-10696.0
15071,2021,한화오션(주),042660,2020/12,28.74,10.16,844.0
15072,2021,롯데쇼핑(주),023530,2020/12,0.0,0.0,-36504.0
15073,2021,씨제이(주),001040,2020/12,66.77,35.74,1553.0
15074,2021,한화에어로스페이스(주),012450,2020/12,66.16,26.95,559.0
15075,2021,(주)대우건설,047040,2020/12,12.8,5.29,431.0
15076,2021,(주)한화,000880,2020/12,26.4,9.02,1607.0
15077,2021,현대로템(주),064350,2020/12,46.02,20.04,389.0
15078,2021,효성티앤씨(주),298020,2020/12,15.27,5.21,14448.0
15079,2021,(주)더존비즈온,012510,2020/12,79.64,31.33,1724.0
15080,2021,(주)한샘,009240,2020/12,58.26,21.7,2867.0
15081,2021,(주)휠라홀딩스,081660,2020/12,0.0,0.0,-788.0
15082,2021,현대위아(주),011210,2020/12,104.01,37.61,540.0
15083,2021,(주)후성,093370,2020/12,107.03,38.77,119.0
15084,2021,하이트진로(주),000080,2020/12,64.34,28.92,746.0
15085,2021,현대해상화재보험(주),001450,2020/12,,,
15086,2021,(주)효성,004800,2020/12,0.0,0.0,-2942.0
15087,2021,일진하이솔루스(주),271940,2020/12,0.0,0.0,536.0
15088,2021,코오롱인더스트리(주),120110,2020/12,6.02,2.44,8307.0
15089,2021,(주)두산,000150,2020/12,8.35,3.05,10117.0
15090,2021,(주)농심,004370,2020/12,26.32,14.59,16046.0
15091,2021,롯데정밀화학(주),004000,2020/12,10.67,3.78,6316.0
15092,2021,(주)영원무역,111770,2020/12,26.54,12.06,1357.0
15093,2021,한미반도체(주),042700,2020/12,22.1,6.28,949.0
15094,2021,(주)대웅,003090,2020/12,109.78,8.19,1094.0
15095,2021,(주)현대백화점,069960,2020/12,20.97,12.08,4596.0
15096,2021,(주)엘에스,006260,2020/12,20.37,6.32,4412.0
15097,2021,한전케이피에스(주),051600,2020/12,21.4,12.83,1909.0
15098,2021,(주)대웅제약,069620,2020/12,1057.6,233.3,294.0
15099,2021,신풍제약(주),019170,2020/12,7745.99,227.67,30.0
15100,2021,현대엘리베이터(주),017800,2020/12,60.5,29.64,0.0
15101,2021,(주)오뚜기,007310,2020/12,16.41,10.52,40576.0
15102,2021,LS일렉트릭(주),010120,2020/12,22.37,7.22,3622.0
15103,2021,(주)JB금융지주,175330,2020/12,,,
15104,2021,케이카(주),381970,2020/12,0.0,0.0,1807.0
15105,2021,피아이첨단소재(주),178920,2020/12,0.0,0.0,1421.0
15106,2021,(주)디지비금융지주,139130,2020/12,,,
15107,2021,명신산업(주),009900,2020/12,0.0,0.0,-3995.0
15108,2021,대한전선(주),001440,2020/12,60.06,13.87,29.0
15109,2021,동국홀딩스(주),001230,2020/12,44.1,13.88,206.0
15110,2021,에이치디씨현대산업개발(주),294870,2020/12,7.03,3.09,3924.0
15111,2021,엘아이지넥스원(주),079550,2020/12,14.18,5.93,2664.0
15112,2021,에스엘(주),005850,2020/12,10.09,4.78,1984.0
15113,2021,동원시스템즈(주),014820,2020/12,25.38,8.33,1584.0
15114,2021,한국앤컴퍼니(주),000240,2020/12,210.93,80.25,94.0
15115,2021,아시아나항공(주),020560,2020/12,0.0,0.0,-5342.0
15116,2021,한일시멘트(주),300720,2020/12,6.49,2.93,13787.0
15117,2021,에이치디현대인프라코어(주),042670,2020/12,0.0,0.0,-180.0
15118,2021,롯데렌탈(주),089860,2020/12,0.0,0.0,1700.0
15119,2021,코스모신소재(주),005070,2020/12,51.34,12.19,401.0
15120,2021,한화투자증권(주),003530,2020/12,,,
15121,2021,아이에스동서(주),010780,2020/12,13.39,3.86,4080.0
15122,2021,금호타이어(주),073240,2020/12,0.0,0.0,0.0
15123,2021,(주)에프앤에프홀딩스,007700,2020/12,16.18,10.1,7951.0
15124,2021,(주)녹십자홀딩스,005250,2020/12,48.68,14.36,1110.0
15125,2021,디엘(주),000210,2020/12,7.7,3.69,12974.0
15126,2021,(주)종근당,185750,2020/12,35.23,7.48,8198.0
15127,2021,진원생명과학(주),011000,2020/12,0.0,0.0,-377.0
15128,2021,프레스티지바이오파마,950210,2020/06,,,
15129,2021,에스케이네트웍스(주),001740,2020/12,391.81,251.13,17.0
15130,2021,롯데칠성음료(주),005300,2020/12,0.0,0.0,-2561.0
15131,2021,대덕전자(주),353200,2020/12,,,
15132,2021,(주)지누스,013890,2020/12,19.77,6.7,6121.0
15133,2021,롯데관광개발(주),032350,2020/12,0.0,0.0,-1077.0
15134,2021,(주)영풍,000670,2020/12,27.19,15.16,26975.0
15135,2021,대한유화(주),006650,2020/12,14.32,3.32,19187.0
15136,2021,에스케이가스(주),018670,2020/12,6.45,2.39,20721.0
15137,2021,태광산업(주),003240,2020/12,2.54,1.13,570263.0
15138,2021,(주)티와이홀딩스,363280,2020/12,,,
15139,2021,(주)솔루엠,248070,2020/12,0.0,0.0,185.0
15140,2021,미원스페셜티케미칼(주),268280,2020/12,16.62,9.96,6808.0
15141,2021,코리안리재보험(주),003690,2020/12,,,
15142,2021,(주)이노션,214320,2020/12,83.48,44.78,922.0
15143,2021,한올바이오파마(주),009420,2020/12,110.33,38.53,388.0
15144,2021,동양생명보험(주),082640,2020/12,,,
15145,2021,(주)더블유게임즈,192080,2020/12,11.83,4.88,7851.0
15146,2021,세방전지(주),004490,2020/12,17.59,5.14,4510.0
15147,2021,KG스틸(주),016380,2020/12,50.23,11.67,424.0
15148,2021,(주)하나투어,039130,2020/12,0.0,0.0,-7619.0
15149,2021,(주)신세계인터내셔날,031430,2020/12,31.46,15.53,8629.0
15150,2021,(주)엠씨넥스,097520,2020/12,0.0,0.0,2091.0
15151,2021,(주)엘엑스인터내셔널,001120,2020/12,3.94,0.87,7870.0
15152,2021,(주)다우기술,023590,2020/12,30.67,13.39,894.0
15153,2021,(주)화승엔터프라이즈,241590,2020/12,2616.48,1078.6,7.0
15154,2021,미원상사(주),002840,2020/12,11.15,4.54,11124.0
15155,2021,(주)보령,003850,2020/12,38.52,14.38,558.0
15156,2021,(주)오리온홀딩스,001800,2020/12,83.64,48.32,224.0
15157,2021,(주)콘텐트리중앙,036420,2020/12,0.0,0.0,-2224.0
15158,2021,코스맥스(주),192820,2020/12,0.0,0.0,-3440.0
15159,2021,효성화학(주),298000,2020/12,12.86,3.8,13463.0
15160,2021,영진약품(주),003520,2020/12,0.0,0.0,-1.0
15161,2021,(주)케이씨씨글라스,344820,2020/12,,,
15162,2021,씨제이씨지브이(주),079160,2020/12,0.0,0.0,-16824.0
15163,2021,대신증권(주),003540,2020/12,,,
15164,2021,티케이지휴켐스(주),069260,2020/12,22.94,10.04,1284.0
15165,2021,(주)부산도시가스,015350,2020/12,4.11,1.53,17935.0
15166,2021,한국콜마(주),161890,2020/12,10.36,5.77,5281.0
15167,2021,에이치엘비글로벌(주),003580,2020/12,0.0,0.0,-915.0
15168,2021,부광약품(주),003000,2020/12,0.0,0.0,-88.0
15169,2021,(주)에스비에스,034120,2020/12,0.0,0.0,-4423.0
15170,2021,(주)유니드,014830,2020/12,10.26,5.7,5155.0
15171,2021,에스케이디스커버리(주),006120,2020/12,114.67,19.28,781.0
15172,2021,엔에이치엔(주),181710,2020/12,67.95,36.48,1488.0
15173,2021,쿠쿠홈시스(주),284740,2020/12,14.23,7.01,3428.0
15174,2021,한세실업(주),105630,2020/12,20.15,6.27,1108.0
15175,2021,(주)한섬,020000,2020/12,10.86,4.53,3937.0
15176,2021,(주)제주항공,089590,2020/12,0.0,0.0,-9986.0
15177,2021,(주)풍산,103140,2020/12,11.2,5.08,2658.0
15178,2021,(주)진에어,272450,2020/12,0.0,0.0,-6099.0
15179,2021,대한해운(주),005880,2020/12,0.0,0.0,-177.0
15180,2021,(주)삼양홀딩스,000070,2020/12,10.03,3.86,9579.0
15181,2021,서울도시가스(주),017390,2020/12,3.74,1.91,39604.0
15182,2021,(주)현대지에프홀딩스,005440,2020/12,30.84,12.48,432.0
15183,2021,동원산업(주),006040,2020/12,11.74,5.52,23008.0
15184,2021,해성디에스(주),195870,2020/12,13.9,6.13,1763.0
15185,2021,그랜드코리아레저(주),114090,2020/12,0.0,0.0,-1052.0
15186,2021,대상(주),001680,2020/12,9.48,4.11,3197.0
15187,2021,유안타증권(주),003470,2020/12,,,
15188,2021,(주)경동나비엔,009450,2020/12,41.68,17.57,1479.0
15189,2021,일동제약(주),249420,2020/12,0.0,0.0,-551.0
15190,2021,에이치디현대건설기계(주),267270,2020/12,0.0,0.0,-1627.0
15191,2021,한국단자공업(주),025540,2020/12,14.34,4.38,4511.0
15192,2021,(주)드림텍,192650,2020/12,273.73,34.14,81.0
15193,2021,우리종합금융(주),010050,2020/12,,,
15194,2021,파미셀(주),005690,2020/12,299.12,86.36,87.0
15195,2021,롯데웰푸드(주),280360,2020/12,27.58,15.88,5697.0
15196,2021,(주)덴티움,145720,2020/12,41.83,20.38,1675.0
15197,2021,한국유나이티드제약(주),033270,2020/12,68.31,6.56,1794.0
15198,2021,(주)현대홈쇼핑,057050,2020/12,16.5,7.9,5597.0
15199,2021,대성홀딩스(주),016710,2020/12,23.85,6.9,1094.0
15200,2021,(주)동원에프앤비,049770,2020/12,17.42,9.28,13689.0
15201,2021,(주)코리아써키트,007810,2020/12,146.06,40.18,124.0
15202,2021,동아쏘시오홀딩스(주),000640,2020/12,13.27,5.62,11997.0
15203,2021,(주)디엔오토모티브,007340,2020/12,15.13,10.51,2280.0
15204,2021,에이치디현대일렉트릭(주),267260,2020/12,0.0,0.0,-1052.0
15205,2021,삼양식품(주),003230,2020/12,18.22,8.87,7686.0
15206,2021,(주)세아베스틸지주,001430,2020/12,0.0,0.0,-6703.0
15207,2021,미래에셋생명보험(주),085620,2020/12,,,
15208,2021,에스케이디앤디(주),210980,2020/12,22.02,7.25,2288.0
15209,2021,디아이동일(주),001530,2020/12,95.77,26.5,2112.0
15210,2021,에스지씨에너지(주),005090,2020/12,52.42,21.95,326.0
15211,2021,SNT모티브(주),064960,2020/12,15.63,6.53,3885.0
15212,2021,쿠쿠홀딩스(주),192400,2020/12,47.42,23.28,2895.0
15213,2021,율촌화학(주),008730,2020/12,29.87,13.85,736.0
15214,2021,(주)HJ중공업,097230,2020/12,11.15,3.91,919.0
15215,2021,넥센타이어(주),002350,2020/12,33.02,13.88,279.0
15216,2021,(주)풀무원,017810,2020/12,65.63,20.63,353.0
15217,2021,(주)한국토지신탁,034830,2020/12,,,
15218,2021,흥아해운(주),003280,2020/12,0.0,0.0,-323.0
15219,2021,(주)삼양사,145990,2020/12,20.25,6.1,4016.0
15220,2021,이연제약(주),102460,2020/12,197.27,46.66,146.0
15221,2021,(주)영원무역홀딩스,009970,2020/12,43.58,23.61,1306.0
15222,2021,삼화콘덴서공업(주),001820,2020/12,33.41,15.77,2120.0
15223,2021,에이치디씨(주),012630,2020/12,39.9,21.28,344.0
15224,2021,스틱인베스트먼트(주),026890,2020/12,0.0,0.0,-33.0
15225,2021,(주)에스피씨삼립,005610,2020/12,0.0,0.0,-1283.0
15226,2021,(주)나이스홀딩스,034310,2020/12,0.0,0.0,-371.0
15227,2021,동아에스티(주),170900,2020/12,36.34,19.54,3277.0
15228,2021,디엘건설(주),001880,2020/12,3.29,1.08,7953.0
15229,2021,(주)락앤락,115390,2020/12,0.0,0.0,-190.0
15230,2021,롯데하이마트(주),071840,2020/12,32.71,9.08,1217.0
15231,2021,한일현대시멘트(주),006390,2020/12,10.62,4.23,3732.0
15232,2021,코오롱글로벌(주),003070,2020/12,6.79,1.51,3464.0
15233,2021,신영증권(주),001720,2020/03,,,
15234,2021,롯데정보통신(주),286940,2020/12,21.62,8.84,1986.0
15235,2021,(주)엘엑스하우시스,108670,2020/12,0.0,0.0,-10591.0
15236,2021,효성중공업(주),298040,2020/12,0.0,0.0,-119.0
15237,2021,교보증권(주),030610,2020/12,,,
15238,2021,(주)케이이씨,092220,2020/12,0.0,0.0,-387.0
15239,2021,일양약품(주),007570,2020/12,3372.69,623.87,34.0
15240,2021,(주)키다리스튜디오,020120,2020/12,86.2,16.38,124.0
15241,2021,애경케미칼(주),161000,2020/12,8.42,3.56,1223.0
15242,2021,(주)빙그레,005180,2020/12,19.48,8.48,4603.0
15243,2021,남해화학(주),025860,2020/12,19.74,8.93,522.0
15244,2021,송원산업(주),004430,2020/12,25.38,10.31,690.0
15245,2021,(주)서흥,008490,2020/12,20.28,10.14,3094.0
15246,2021,국도화학(주),007690,2020/12,16.8,9.1,3733.0
15247,2021,한국자산신탁(주),123890,2020/12,,,
15248,2021,(주)비지에프,027410,2020/12,24.34,11.31,232.0
15249,2021,(주)와이지플러스,037270,2020/12,0.0,0.0,-48.0
15250,2021,(주)엘에프,093050,2020/12,13.59,6.53,1386.0
15251,2021,롯데손해보험(주),000400,2020/12,,,
15252,2021,애경산업(주),018250,2020/12,74.97,41.65,448.0
15253,2021,(주)케이씨텍,281820,2020/12,14.58,5.87,2118.0
15254,2021,제일약품(주),271980,2020/12,190.85,24.46,627.0
15255,2021,코오롱플라스틱(주),138490,2020/12,0.0,0.0,-43.0
15256,2021,제이더블유중외제약(주),001060,2020/12,0.0,0.0,-661.0
15257,2021,아주스틸(주),139990,2020/12,0.0,0.0,1202.0
15258,2021,신성통상(주),005390,2020/06,95.29,20.73,31.0
15259,2021,에스케이렌터카(주),068400,2020/12,38.03,15.1,421.0
15260,2021,에이치엘홀딩스(주),060980,2020/12,9.35,4.57,5116.0
15261,2021,(주)현대퓨처넷,126560,2020/12,0.0,0.0,-215.0
15262,2021,아세아시멘트(주),183190,2020/12,21.4,11.31,3670.0
15263,2021,에스케이증권(주),001510,2020/12,,,
15264,2021,(주)한국카본,017960,2020/12,10.85,3.02,1391.0
15265,2021,아세아제지(주),002310,2020/12,8.74,4.05,4886.0
15266,2021,(주)이수페타시스,007660,2020/12,0.0,0.0,-91.0
15267,2021,(주)한진,002320,2020/12,411.28,178.45,136.0
15268,2021,한국지역난방공사,071320,2020/12,19.75,10.67,2279.0
15269,2021,코스모화학(주),005420,2020/12,0.0,0.0,-1025.0
15270,2021,자화전자(주),033240,2020/12,0.0,0.0,-262.0
15271,2021,고려제강(주),002240,2020/12,37.43,18.76,587.0
15272,2021,에어부산(주),298690,2020/12,0.0,0.0,-2408.0
15273,2021,(주)신성이엔지,011930,2020/12,0.0,0.0,-121.0
15274,2021,(주)케이티스카이라이프,053210,2020/12,8.87,3.92,1213.0
15275,2021,한화손해보험(주),000370,2020/12,,,
15276,2021,일진다이아몬드(주),081000,2020/12,0.0,0.0,-393.0
15277,2021,(주)엘지헬로비전,037560,2020/12,0.0,0.0,-4027.0
15278,2021,(주)엔에스쇼핑,138250,2020/12,14.28,3.43,1159.0
15279,2021,(주)세아제강지주,003030,2020/12,15.17,5.39,3501.0
15280,2021,케이지케미칼(주),001390,2020/12,0.0,0.0,-822.0
15281,2021,금호건설(주),002990,2020/12,10.24,3.42,1238.0
15282,2021,(주)SIMPAC,009160,2020/12,7.45,4.14,452.0
15283,2021,(주)세아홀딩스,058650,2020/12,11.48,6.23,7180.0
15284,2021,(주)코오롱,002020,2020/12,14.94,4.48,1934.0
15285,2021,롯데푸드(주),002270,2020/12,6.72,3.28,77466.0
15286,2021,(주)금호에이치티,214330,2020/12,0.0,0.0,-117.0
15287,2021,케이지모빌리티(주),003620,2020/12,0.0,0.0,-3359.0
15288,2021,교촌에프앤비(주),339770,2020/12,48.13,23.48,786.0
15289,2021,(주)퍼시스,016800,2020/12,10.64,8.14,3660.0
15290,2021,(주)태영건설,009410,2020/12,1.86,0.68,13409.0
15291,2021,동화약품(주),000020,2020/12,33.83,4.71,1030.0
15292,2021,(주)이수화학,005950,2020/12,0.0,0.0,-8598.0
15293,2021,성신양회(주),004980,2020/12,23.37,9.7,417.0
15294,2021,한전산업개발(주),130660,2020/12,13.87,5.38,421.0
15295,2021,현대차증권(주),001500,2020/12,,,
15296,2021,에이치에스디엔진(주),082740,2020/12,61.95,11.1,166.0
15297,2021,광동제약(주),009290,2020/12,23.1,6.76,748.0
15298,2021,한일홀딩스(주),003300,2020/12,42.46,7.21,293.0
15299,2021,(주)와이투솔루션,011690,2020/12,0.0,0.0,-1472.0
15300,2021,(주)잇츠한불,226320,2020/12,0.0,0.0,-849.0
15301,2021,엔피씨(주),004250,2020/12,14.37,8.8,285.0
15302,2021,(주)테이팩스,055490,2020/12,12.54,3.23,3177.0
15303,2021,대한제강(주),084010,2020/12,26.58,7.94,474.0
15304,2021,(주)종근당홀딩스,001630,2020/12,54.87,28.88,2844.0
15305,2021,(주)이월드,084680,2020/12,0.0,0.0,-201.0
15306,2021,(주)경방,000050,2020/12,16.02,7.11,996.0
15307,2021,(주)삼천리,004690,2020/12,11.15,6.57,9720.0
15308,2021,(주)웅진씽크빅,095720,2020/12,48.25,31.74,64.0
15309,2021,삼진제약(주),005500,2020/12,16.13,7.93,2266.0
15310,2021,한국콜마홀딩스(주),024720,2020/12,5.24,1.94,7081.0
15311,2021,조광피혁(주),004700,2020/12,26.69,11.84,5532.0
15312,2021,엘브이엠씨홀딩스(주),900140,2020/12,,,
15313,2021,동일산업(주),004890,2020/12,27.44,13.87,3101.0
15314,2021,(주)에이프로젠바이오로직스,003060,2020/12,0.0,0.0,-3.0
15315,2021,자이에스앤디(주),317400,2020/12,17.16,3.57,781.0
15316,2021,하나제약(주),293480,2020/12,31.65,15.88,947.0
15317,2021,(주)아이마켓코리아,122900,2020/12,16.29,8.78,774.0
15318,2021,(주)케이에이치필룩스,033180,2020/12,0.0,0.0,-601.0
15319,2021,한국철강(주),104700,2020/12,0.0,0.0,-184.0
15320,2021,(주)삼양패키징,272550,2020/12,10.12,5.02,2273.0
15321,2021,대원제약(주),003220,2020/12,37.5,10.9,886.0
15322,2021,(주)티웨이항공,091810,2020/12,0.0,0.0,-2195.0
15323,2021,(주)농심홀딩스,072710,2020/12,27.67,18.66,3162.0
15324,2021,미원홀딩스(주),107590,2020/12,8.09,3.7,9608.15
15325,2021,대상홀딩스(주),084690,2020/12,200.46,50.0,64.0
