,year,회사명,거래소코드,회계년도,시가총액(백만원),PER(최고),PER(최저),PBR(최고),PBR(최저),PCR(최고),PCR(최저),PSR(최고),PSR(최저)
10957,2015,(주)에스제이엠,123700,2014/12,102212.0819,23.71,14.23,1.55,0.93,67.41,40.45,2.04,1.23
10958,2015,(주)일신석재,007110,2014/12,99919.0269,0.0,0.0,2.06,1.35,41.9,27.42,2.81,1.84
10959,2015,(주)대창,012800,2014/12,99343.14391,0.0,0.0,0.62,0.41,6.2,4.11,0.14,0.09
10960,2015,인터지스(주),129260,2014/12,98597.25603,1669.85,1060.56,0.87,0.55,42.68,27.1,0.27,0.17
10961,2015,(주)조흥,002600,2014/12,98400.0,14.27,9.24,0.76,0.49,0.0,0.0,0.67,0.43
10962,2015,신대양제지(주),016590,2014/12,98278.6198,8.92,5.05,0.61,0.35,4.48,2.53,0.65,0.37
10963,2015,일진다이아몬드(주),081000,2014/12,96765.0255,21.06,10.68,1.67,0.84,10.99,5.57,1.53,0.77
10964,2015,(주)금호에이치티,214330,2014/12,96673.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10965,2015,영보화학(주),014440,2014/12,96400.0,33.52,19.69,1.25,0.74,15.02,8.82,1.05,0.62
10966,2015,삼화왕관(주),004450,2014/12,95654.4276,10.83,6.59,0.78,0.48,5.72,3.48,0.89,0.54
10967,2015,(주)갤럭시아에스엠,011420,2014/12,95184.02002,0.0,0.0,3.78,1.6,0.0,0.0,2.12,0.9
10968,2015,(주)케이씨티시,009070,2014/12,95100.0,15.37,1.24,0.86,0.07,7.32,0.59,0.47,0.04
10969,2015,(주)동양고속,084670,2014/12,94676.4,8.91,4.58,0.88,0.45,4.74,2.44,0.76,0.39
10970,2015,고려개발(주),004200,2014/12,94600.0,0.0,0.0,1.76,0.74,2.77,1.16,0.13,0.06
10972,2015,(주)신흥,004080,2014/12,93120.0,13.23,8.04,1.2,0.73,11.91,7.24,0.79,0.48
10973,2015,한국공항(주),005430,2014/12,92615.88375,6.13,2.73,0.61,0.27,0.0,0.0,0.36,0.16
10974,2015,CS홀딩스(주),000590,2014/12,91550.4226,76.73,28.55,0.67,0.25,89.59,33.33,54.54,20.29
10975,2015,금호전기(주),001210,2014/12,91291.8732,0.0,0.0,1.1,0.6,0.0,0.0,1.28,0.69
10976,2015,(주)동아지질,028100,2014/12,90505.0,31.39,22.06,0.89,0.63,3.97,2.79,0.42,0.29
10977,2015,(주)디비아이엔씨,012030,2014/12,90243.59156,0.0,0.0,0.91,0.34,4.25,1.6,0.33,0.13
10978,2015,지엠비코리아(주),013870,2014/12,89639.716,9.75,6.41,0.91,0.6,7.49,4.92,0.38,0.25
10979,2015,삼정펄프(주),009770,2014/12,89498.9618,18.28,14.77,0.78,0.63,10.87,8.78,0.83,0.67
10980,2015,삼호개발(주),010960,2014/12,89375.0,28.83,19.04,0.73,0.48,4.15,2.74,0.44,0.29
10981,2015,계룡건설산업(주),013580,2014/12,88862.52465,0.0,0.0,0.66,0.31,17.22,8.04,0.14,0.07
10982,2015,(주)동방아그로,007590,2014/12,88786.60204,15.47,11.24,1.01,0.74,12.84,9.33,1.02,0.74
10983,2015,동원금속(주),018500,2014/03,88468.50186,10.12,7.59,1.35,1.01,3.86,2.9,0.21,0.16
10984,2015,신일전자(주),002700,2014/12,88098.92604,0.0,0.0,3.25,1.26,0.0,0.0,1.47,0.57
10985,2015,백광산업(주),001340,2014/12,87815.485685,0.0,0.0,1.23,0.54,16.62,7.34,0.48,0.21
10986,2015,(주)코아스,071950,2014/12,87493.0564,109.95,56.69,1.63,0.84,6.72,3.46,0.67,0.34
10987,2015,한국무브넥스(주),010100,2014/12,87392.7054,277.99,120.57,0.89,0.39,51.17,22.19,0.23,0.1
10988,2015,(주)에스제이엠홀딩스,025530,2014/12,86766.58648,11.11,8.5,0.72,0.55,46.43,35.54,9.89,7.57
10989,2015,가온전선(주),000500,2014/12,86535.2176,270.57,150.27,0.54,0.3,7.28,4.04,0.17,0.09
10990,2015,대창단조(주),015230,2014/12,85600.0,8.04,5.63,1.07,0.75,12.44,8.71,0.6,0.42
10991,2015,인지컨트롤스(주),023800,2014/12,85199.91936,17.33,11.1,0.71,0.45,13.52,8.66,0.24,0.15
10992,2015,(주)유유제약,000220,2014/03,85027.4028,40.8,25.08,1.09,0.67,0.0,0.0,1.38,0.85
10993,2015,삼성공조(주),006660,2014/12,84919.9813,15.74,8.95,0.61,0.35,18.64,10.59,1.42,0.81
10994,2015,(주)모나미,005360,2014/12,84470.96229,380.65,135.94,1.72,0.61,13.15,4.7,0.7,0.25
10995,2015,대성산업(주),128820,2014/12,83946.523175,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.06
10996,2015,(주)마니커,027740,2014/12,83881.24655,0.0,0.0,0.95,0.48,0.0,0.0,0.25,0.13
10997,2015,조선선재(주),120030,2014/12,83508.0264,7.45,3.59,1.58,0.76,7.36,3.55,1.35,0.65
10998,2015,그린케미칼(주),083420,2014/12,82400.0,10.62,6.87,1.26,0.82,3.99,2.58,0.55,0.35
10999,2015,코오롱머티리얼(주),144620,2014/12,81450.0,0.0,0.0,0.76,0.41,0.0,0.0,0.3,0.16
11000,2015,제일연마공업(주),001560,2014/12,81400.0,14.53,9.99,1.42,0.98,10.19,7.01,1.14,0.78
11001,2015,티와이엠(주),002900,2014/12,81082.236,0.0,0.0,0.5,0.32,19.72,12.76,0.22,0.14
11002,2015,(주)아센디오,012170,2014/12,80517.083595,0.0,0.0,4.52,0.76,0.0,0.0,21.17,3.56
11003,2015,한국수출포장공업(주),002200,2014/12,79800.0,9.9,6.96,0.47,0.33,5.48,3.86,0.46,0.32
11004,2015,(주)한창제지,009460,2014/12,79059.41895,20.09,14.71,1.21,0.88,2.76,2.02,0.27,0.2
11005,2015,동부건설(주),005960,2014/12,78615.61158,0.0,0.0,31.23,8.87,17.72,5.03,0.2,0.06
11006,2015,한화화인케미칼(주),025850,2014/12,78375.0,0.0,0.0,2.49,1.44,0.0,0.0,0.72,0.41
11007,2015,(주)체시스,033250,2014/06,77640.0,0.0,0.0,1.14,0.62,0.0,0.0,0.52,0.28
11008,2015,한신기계공업(주),011700,2014/12,77546.30089,8.27,5.37,0.91,0.59,8.71,5.66,0.9,0.59
11009,2015,대림통상(주),006570,2014/12,77343.0,39.11,26.95,0.64,0.44,0.0,0.0,0.57,0.39
11010,2015,(주)황금에스티,032560,2014/12,76020.0,18.64,10.39,0.63,0.35,7.24,4.03,0.68,0.38
11011,2015,(주)콤텍시스템,031820,2014/12,75965.74641,0.0,0.0,1.52,0.87,6.25,3.56,0.34,0.19
11012,2015,영화금속(주),012280,2014/12,75675.92499,8.88,5.68,1.27,0.81,5.38,3.44,0.4,0.26
11013,2015,(주)엔아이스틸,008260,2014/12,75189.01825,19.76,9.52,1.48,0.72,5.13,2.47,0.83,0.4
11014,2015,유엔젤(주),072130,2014/12,74950.17872,0.0,0.0,1.65,0.69,0.0,0.0,3.28,1.38
11015,2015,태경케미컬(주),006890,2014/12,74588.0,13.78,8.86,0.94,0.6,7.88,5.07,1.66,1.07
11016,2015,(주)위스컴,024070,2014/12,74528.5632,17.03,12.0,0.88,0.62,8.37,5.9,0.76,0.53
11017,2015,만호제강(주),001080,2014/06,74492.5,15.18,12.55,0.32,0.27,50.93,42.09,0.28,0.23
11018,2015,(주)금양,001570,2014/12,73590.68596,23.72,14.03,1.53,0.9,3.39,2.01,0.49,0.29
11019,2015,(주)에이엔피,015260,2014/12,73560.65556,51.48,33.57,0.87,0.57,19.21,12.53,0.57,0.37
11020,2015,(주)남성,004270,2014/12,72243.2592,0.0,0.0,0.63,0.36,0.0,0.0,0.84,0.47
11021,2015,(주)우신시스템,017370,2014/12,71922.17039,8.27,4.89,0.67,0.4,31.62,18.71,0.4,0.24
11022,2015,(주)화인베스틸,133820,2014/12,71904.0,9.14,6.26,1.61,1.11,0.0,0.0,0.65,0.44
11023,2015,평화산업(주),090080,2014/12,71254.32282,0.0,0.0,0.99,0.63,3.62,2.31,0.23,0.15
11024,2015,케이씨코트렐(주),119650,2014/12,71200.0,0.0,0.0,2.02,0.95,24.59,11.56,0.56,0.26
11025,2015,영풍제지(주),006740,2014/12,71151.0,37.48,23.88,0.61,0.39,7.77,4.95,0.69,0.44
11026,2015,한국내화(주),010040,2014/12,70991.57736,16.57,9.58,1.22,0.7,8.4,4.86,0.45,0.26
11027,2015,(주)서원,021050,2014/12,70076.34795,0.0,0.0,0.73,0.37,4.91,2.48,0.24,0.12
11028,2015,케이아이비플러그에너지(주),015590,2014/12,69519.6603,0.0,0.0,1.63,1.11,0.0,0.0,0.43,0.3
11029,2015,(주)비비안,002070,2014/12,69366.2445,28.86,19.15,0.48,0.32,0.0,0.0,0.35,0.23
11030,2015,(주)유니온,000910,2014/12,68769.181695,18.75,11.54,0.69,0.42,7.18,4.42,0.76,0.47
11032,2015,대한방직(주),001070,2014/12,67946.0,0.0,0.0,0.23,0.1,2.14,0.97,0.17,0.08
11033,2015,코스모화학(주),005420,2014/12,67841.77996,0.0,0.0,0.52,0.29,2.01,1.12,0.8,0.44
11034,2015,(주)태경비케이,014580,2014/12,67716.5105,16.43,12.84,0.77,0.6,6.13,4.79,0.62,0.48
11035,2015,케이비아이동국실업(주),001620,2014/12,67679.7164,0.0,0.0,1.07,0.56,6.7,3.48,0.37,0.19
11037,2015,다스코(주),058730,2014/12,66891.7,12.93,6.21,1.14,0.55,8.52,4.09,0.73,0.35
11038,2015,(주)케이이씨,092220,2014/12,66133.07008,9.01,2.33,1.01,0.26,0.0,0.0,0.72,0.19
11039,2015,(주)신성에프에이,104120,2014/12,65922.21988,3.9,1.71,0.8,0.35,1.25,0.55,0.21,0.09
11040,2015,(주)키다리스튜디오,020120,2014/12,65705.07835,17.6,12.09,2.88,1.98,25.33,17.4,2.77,1.9
11041,2015,한국석유공업(주),004090,2014/12,65454.48,9.06,4.93,0.54,0.29,4.1,2.23,0.28,0.15
11042,2015,디에스알(주),155660,2014/12,65440.0,10.89,8.29,0.68,0.52,0.0,0.0,0.43,0.33
11043,2015,한솔아트원제지(주),007190,2014/12,65412.7377,0.0,0.0,0.75,0.4,0.0,0.0,0.2,0.11
11044,2015,(주)MH에탄올,023150,2014/12,64635.88776,17.89,4.54,1.63,0.41,16.12,4.09,1.69,0.43
11045,2015,(주)보루네오가구,004740,2014/12,64577.536965,0.0,0.0,3.32,0.57,0.0,0.0,1.42,0.24
11046,2015,(주)인팩,023810,2014/12,63800.0,10.1,4.85,1.73,0.83,13.62,6.54,0.85,0.41
11047,2015,팜젠사이언스(주),004720,2014/12,63163.2986,0.0,0.0,25.52,0.92,0.0,0.0,11.52,0.42
11048,2015,국제약품(주),002720,2014/12,63107.8084,0.0,0.0,0.99,0.59,0.0,0.0,0.42,0.25
11049,2015,범양건영(주),002410,2014/12,62734.1484,0.0,0.0,127.02,2.43,0.0,0.0,32.89,0.63
11050,2015,(주)이스타코,015020,2014/12,62563.336,0.0,0.0,4.73,1.4,0.0,0.0,32.61,9.61
11051,2015,(주)진도,088790,2014/12,62238.72,5.6,3.89,0.56,0.39,8.34,5.8,0.36,0.25
11052,2015,(주)메타랩스,090370,2014/12,62225.15478,0.0,0.0,2.83,1.41,0.0,0.0,1.5,0.75
11053,2015,태양금속공업(주),004100,2014/12,61656.0,6.34,3.08,0.51,0.25,0.0,0.0,0.15,0.07
11054,2015,(주)신성이엔지,104110,2014/12,61515.65438,32.87,14.13,1.17,0.51,10.38,4.46,0.26,0.11
11055,2015,(주)이아이디,093230,2014/12,61409.602956,0.0,0.0,6.29,2.08,0.0,0.0,11.23,3.71
11056,2015,(주)삼영,003720,2014/12,60690.0,0.0,0.0,0.7,0.41,0.0,0.0,0.64,0.37
11057,2015,(주)한농화성,011500,2014/12,60593.53775,11.25,7.13,1.03,0.65,36.33,23.03,0.4,0.25
11058,2015,(주)한국종합기술,023350,2014/12,59458.5,29.73,17.38,0.73,0.43,0.0,0.0,0.52,0.31
11059,2015,(주)와이투솔루션,011690,2014/12,59422.0206,74.43,29.85,1.83,0.73,22.62,9.07,0.48,0.19
11060,2015,덕양산업(주),024900,2014/12,58942.6138,47.62,2.5,2.72,0.14,0.0,0.0,0.19,0.01
11061,2015,(주)금비,008870,2014/09,58800.0,0.0,0.0,0.58,0.39,5.84,3.87,0.51,0.34
11062,2015,일성건설(주),013360,2014/12,58476.9858,0.0,0.0,0.53,0.3,0.0,0.0,0.27,0.15
11063,2015,화천기계(주),010660,2014/12,58190.0,11.31,8.06,0.64,0.46,35.41,25.25,0.28,0.2
11064,2015,(주)성안,011300,2014/12,57426.4386,0.0,0.0,0.72,0.45,64.03,40.01,0.79,0.49
11065,2015,부국철강(주),026940,2014/12,57100.0,15.83,12.3,0.46,0.36,3.3,2.57,0.27,0.21
11066,2015,(주)이엔플러스,074610,2014/12,56975.75488,31.08,14.75,2.06,0.98,43.38,20.59,0.96,0.46
11067,2015,대우전자부품(주),009320,2014/12,56808.39187,1575.44,1020.61,1.99,1.29,23.6,15.29,1.55,1.01
11068,2015,(주)케이에이치필룩스,033180,2014/12,56692.69536,41.42,25.2,1.79,1.09,20.54,12.49,1.29,0.79
11069,2015,한솔로지스틱스(주),009180,2014/12,56682.342,132.61,84.42,1.46,0.93,16.42,10.45,0.42,0.26
11070,2015,(주)동방,004140,2014/12,54778.50365,0.0,0.0,0.58,0.36,2.43,1.5,0.13,0.08
11071,2015,디에스알제강(주),069730,2014/12,54720.0,9.57,6.02,0.64,0.41,6.73,4.23,0.35,0.22
11072,2015,(주)세우글로벌,013000,2014/12,53304.08625,41.34,30.59,0.98,0.73,30.03,22.23,0.77,0.57
11073,2015,대동전자(주),008110,2014/03,53291.47076,16.59,9.97,0.5,0.3,9.88,5.94,3.3,1.98
11074,2015,(주)까뮤이앤씨,013700,2014/12,53279.6904,15.15,6.46,0.98,0.42,2.67,1.14,0.28,0.12
11075,2015,(주)동남합성,023450,2014/12,52540.6717,21.13,16.57,0.98,0.77,11.15,8.74,0.64,0.5
11076,2015,명문제약(주),017180,2014/12,52519.0,19.36,12.68,0.77,0.51,21.26,13.92,0.55,0.36
11077,2015,서울식품공업(주),004410,2014/12,52469.108,53.81,36.88,1.53,1.05,14.56,9.98,0.93,0.64
11078,2015,참엔지니어링(주),009310,2014/12,52230.52835,0.0,0.0,1.14,0.56,0.0,0.0,0.92,0.45
11079,2015,에쓰씨엔지니어링(주),023960,2014/12,51902.6082,0.0,0.0,0.54,0.34,0.0,0.0,0.44,0.28
11080,2015,평화홀딩스(주),010770,2014/12,51481.64032,14.27,11.19,0.43,0.34,14.04,11.02,3.96,3.1
11081,2015,문배철강(주),008420,2014/12,51361.280025,18.13,13.36,0.61,0.45,4.25,3.13,0.37,0.28
11082,2015,고려산업(주),002140,2014/12,51250.518375,10.4,3.36,1.29,0.42,5.05,1.63,0.47,0.15
11083,2015,제이준코스메틱(주),025620,2014/12,50245.9307,0.0,0.0,2.23,0.24,0.0,0.0,6.26,0.69
11084,2015,(주)조비,001550,2014/12,49671.8442,0.0,0.0,2.09,1.46,125.01,87.09,1.07,0.75
11085,2015,이화산업(주),000760,2014/03,49560.0,0.0,0.0,0.74,0.47,0.0,0.0,0.44,0.28
11086,2015,한성기업(주),003680,2014/12,49246.77949,0.0,0.0,0.95,0.65,0.0,0.0,0.16,0.11
11087,2015,(주)TCC스틸,002710,2014/12,48706.65,73.48,47.94,0.37,0.24,5.42,3.53,0.19,0.12
11088,2015,이구산업(주),025820,2014/12,48490.9,22.21,16.05,0.44,0.32,0.0,0.0,0.2,0.14
11089,2015,(주)대성합동지주,005620,2014/12,48125.30975,0.0,0.0,0.18,0.13,0.3,0.21,2.14,1.47
11090,2015,(주)형지엘리트,093240,2014/06,47666.966655,22.03,16.36,0.68,0.51,17.33,12.87,0.44,0.33
11091,2015,선도전기(주),007610,2014/12,47520.0,197.47,147.25,0.79,0.59,11.27,8.4,0.59,0.44
11092,2015,(주)국동,005320,2014/12,47430.8524,13.8,1.59,4.52,0.52,0.0,0.0,0.55,0.06
11093,2015,(주)보락,002760,2014/12,46841.8,22.04,13.68,1.14,0.71,12.62,7.84,1.47,0.91
11094,2015,동일제강(주),002690,2014/12,46575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11095,2015,(주)한국전자홀딩스,006200,2014/12,46569.12032,27.35,12.54,0.3,0.14,33.72,15.46,8.41,3.85
11096,2015,(주)원림,005820,2014/12,46420.0,16.71,9.9,0.75,0.45,17.53,10.38,0.83,0.49
11097,2015,성문전자(주),014910,2014/12,45060.864975,0.0,0.0,0.92,0.61,45.77,30.2,0.67,0.44
11098,2015,한솔피엔에스(주),010420,2014/12,44697.41514,17.47,11.91,1.19,0.81,4.47,3.05,0.17,0.12
11099,2015,(주)신한,005450,2014/12,43541.6018,36.69,12.28,0.54,0.18,3.15,1.06,1.22,0.41
11100,2015,(주)우진플라임,049800,2014/12,43250.0,0.0,0.0,0.71,0.48,101.91,69.7,0.31,0.22
11101,2015,비케이탑스(주),030790,2014/12,43183.395255,0.61,0.12,2.58,0.52,74.17,14.8,0.77,0.15
11102,2015,한국제지(주),027970,2014/12,42808.8285,0.0,0.0,3.78,1.39,0.0,0.0,0.23,0.08
11103,2015,(주)대호에이엘,069460,2014/12,42737.371425,0.0,0.0,3.22,1.07,0.0,0.0,0.62,0.21
11104,2015,(주)주연테크,044380,2014/12,42513.9,0.0,0.0,1.43,0.71,0.0,0.0,0.82,0.41
11105,2015,성지건설(주),005980,2014/12,42495.2632,240.68,128.47,1.32,0.7,156.16,83.35,0.52,0.28
11106,2015,현대페인트(주),011720,2014/12,40785.73938,12.24,0.35,29.54,0.85,0.0,0.0,9.35,0.27
11107,2015,(주)플레이그램,009810,2014/12,40114.08604,0.0,0.0,1.38,0.49,10.16,3.59,4.09,1.45
11108,2015,삼일제약(주),000520,2014/12,39985.0,0.0,0.0,0.71,0.56,0.0,0.0,0.44,0.34
11109,2015,(주)혜인,003010,2014/12,39918.02558,121.02,91.58,0.55,0.42,0.0,0.0,0.25,0.19
11110,2015,진양화학(주),051630,2014/12,39600.0,11.37,4.35,2.27,0.87,20.26,7.75,0.75,0.29
11111,2015,코스모신소재(주),005070,2014/12,39568.23552,0.0,0.0,1.61,0.55,27.95,9.51,0.79,0.27
11112,2015,(주)에이프로젠,007460,2014/12,39459.58698,2.42,1.2,1.87,0.93,1.48,0.73,0.39,0.19
11113,2015,진양산업(주),003780,2014/12,39260.0,14.82,10.04,1.42,0.96,14.28,9.67,1.54,1.04
11114,2015,(주)청호ICT,012600,2014/12,38499.28588,0.0,0.0,0.95,0.5,0.0,0.0,0.62,0.32
11115,2015,(주)하이스틸,071090,2014/12,38298.9276,0.0,0.0,0.34,0.23,7.56,5.08,0.23,0.16
11116,2015,(주)에스메디,118000,2014/12,38190.623765,0.0,0.0,13.29,0.72,0.0,0.0,16.29,0.89
11117,2015,한일철강(주),002220,2014/12,37434.0,0.0,0.0,0.29,0.18,3.98,2.46,0.38,0.24
11118,2015,삼부토건(주),001470,2014/12,36663.191355,0.0,0.0,0.27,0.12,0.0,0.0,0.14,0.06
11119,2015,웰바이오텍(주),010600,2014/12,36447.22276,0.0,0.0,1.23,0.48,0.0,0.0,0.6,0.24
11120,2015,삼아알미늄(주),006110,2014/12,36355.0,42.43,31.6,0.35,0.26,0.0,0.0,0.3,0.22
11121,2015,(주)티이씨앤코,008900,2014/12,36138.932825,4.41,0.23,3.94,0.2,0.0,0.0,1.71,0.09
11122,2015,(주)대양금속,009190,2014/12,36029.956365,0.0,0.0,14.63,5.54,0.0,0.0,0.63,0.24
11123,2015,(주)씨아이테크,004920,2014/12,35999.066298,0.0,0.0,1.24,0.69,0.0,0.0,4.79,2.65
11124,2015,일정실업(주),008500,2014/12,35700.0,8.62,6.26,0.73,0.53,3.27,2.37,0.57,0.41
11125,2015,동원수산(주),030720,2014/12,35643.36702,0.0,0.0,1.7,0.82,11.03,5.33,0.53,0.26
11126,2015,부산산업(주),011390,2014/12,35270.4,61.17,23.71,1.43,0.55,60.44,23.42,1.7,0.66
11127,2015,삼화전기(주),009470,2014/12,34391.864,0.0,0.0,2.4,1.0,8.68,3.63,0.45,0.19
11128,2015,(주)하이트론씨스템즈,019490,2014/12,34014.02025,0.0,0.0,0.89,0.59,0.0,0.0,0.52,0.34
11129,2015,(주)시디즈,134790,2014/12,33600.0,336.94,229.88,1.51,1.03,0.0,0.0,2.98,2.03
11130,2015,(주)티에이치엔,019180,2014/12,33030.0,4.41,3.3,0.65,0.49,4.98,3.73,0.17,0.13
11131,2015,부산주공(주),005030,2014/12,32996.0,176.42,79.61,0.84,0.38,3.08,1.39,0.18,0.08
11132,2015,(주)인바이오젠,101140,2014/12,31442.83117,0.0,0.0,5.38,2.42,0.0,0.0,1.88,0.85
11133,2015,남광토건(주),001260,2014/12,31379.81743,0.0,0.0,0.0,0.0,85.85,11.86,0.57,0.08
11134,2015,경인전자(주),009140,2014/12,30866.16105,126.94,85.52,0.7,0.47,16.19,10.91,1.81,1.22
11135,2015,한국주강(주),025890,2014/12,29969.53635,0.0,0.0,0.64,0.4,14.37,9.11,1.12,0.71
11136,2015,태원물산(주),001420,2014/12,27968.0,26.9,20.71,0.71,0.55,55.39,42.65,0.7,0.54
11137,2015,(주)신풍,002870,2014/12,27617.373,0.0,0.0,0.59,0.4,0.0,0.0,0.32,0.22
11138,2015,삼화전자공업(주),011230,2014/12,25692.876,0.0,0.0,2.58,1.32,55.19,28.12,0.8,0.41
11139,2015,(주)신화다이나믹스,001770,2014/12,25512.438,37.25,24.03,0.51,0.33,4.58,2.95,0.3,0.2
11140,2015,에이치엘비글로벌(주),003580,2014/12,25459.8552,66.92,46.61,0.84,0.59,11.77,8.2,1.86,1.3
11141,2015,진양폴리우레탄(주),010640,2014/12,23000.0,64.67,33.97,2.41,1.27,15.84,8.32,1.59,0.84
11142,2015,(주)에스엠벡셀,010580,2014/12,22585.8342,0.0,0.0,1.17,0.78,12.48,8.31,0.19,0.13
11143,2015,(주)폴루스바이오팜,007630,2014/12,22042.06026,50.9,5.65,9.7,1.08,22.84,2.53,0.99,0.11
11144,2015,(주)국보,001140,2014/12,19981.0628,0.0,0.0,1.03,0.72,288.84,202.0,0.17,0.12
11145,2015,세기상사(주),002420,2014/12,19503.2772,0.0,0.0,1.02,0.39,0.0,0.0,4.82,1.85
11146,2015,(주)한국특강,007280,2014/12,11950.0,0.0,0.0,0.43,0.27,0.0,0.0,0.09,0.05
11147,2016,삼성전자(주),005930,2015/12,253504165.274,20.99,14.36,1.97,1.35,13.32,9.11,1.9,1.3
11148,2016,에스케이하이닉스(주),000660,2015/12,32541705.7155,9.36,5.17,1.94,1.07,4.86,2.68,2.0,1.11
11149,2016,현대자동차(주),005380,2015/12,32160365.934,9.82,6.46,1.18,0.78,7.02,4.61,1.2,0.79
11150,2016,한국전력공사(주),015760,2015/12,28278517.59185,3.41,2.45,0.68,0.49,3.74,2.69,0.59,0.42
11151,2016,현대모비스(주),012330,2015/12,25698779.832,15.48,10.58,1.48,1.01,9.06,6.19,1.39,0.95
11152,2016,네이버(주),035420,2015/12,25546076.225,40.88,23.49,11.39,6.54,33.19,19.07,12.27,7.05
11153,2016,삼성물산(주),028260,2015/12,23806100.3965,14.01,7.93,2.12,1.2,0.0,0.0,3.72,2.11
11155,2016,포스코홀딩스(주),005490,2015/12,22450610.0125,19.38,10.68,0.61,0.33,4.97,2.74,1.0,0.55
11157,2016,(주)아모레퍼시픽,090430,2015/12,18794404.535,52.06,4.02,9.08,0.7,52.2,4.04,7.4,0.57
11158,2016,에스케이텔레콤(주),017670,2015/12,18087039.264,22.0,15.61,2.14,1.52,8.26,5.86,1.94,1.38
11160,2016,(주)엘지화학,051910,2015/12,17296757.1,21.09,10.01,2.15,1.02,9.22,4.38,1.46,0.69
11161,2016,에스케이(주),034730,2015/12,16147688.1615,3.4,2.11,2.14,1.33,285.41,177.5,9.58,5.96
11162,2016,기아(주),000270,2015/12,15910511.36975,9.6,6.5,1.37,0.93,6.49,4.39,0.74,0.5
11163,2016,(주)케이티앤지,033780,2015/12,13866542.197,17.04,10.56,3.06,1.9,12.55,7.78,5.86,3.63
11164,2016,SK이노베이션(주),096770,2015/12,13546205.126,0.0,0.0,1.16,0.66,21.71,12.41,7.79,4.45
11165,2016,(주)엘지생활건강,051900,2015/12,13384794.829,61.73,34.4,14.26,7.94,48.46,27.0,6.23,3.47
11167,2016,롯데케미칼(주),011170,2015/12,12647629.611,12.01,5.53,1.42,0.65,5.09,2.35,1.23,0.57
11168,2016,엘지디스플레이(주),034220,2015/12,11253303.765,13.75,7.58,1.25,0.69,8.34,4.6,0.51,0.28
11169,2016,에이치디한국조선해양(주),009540,2015/12,11058000.0,0.0,0.0,0.97,0.51,0.0,0.0,0.48,0.25
11170,2016,(주)아모레퍼시픽그룹,002790,2015/12,10966937.94,3498.54,291.54,92.08,7.67,3618.45,301.54,2170.36,180.86
11171,2016,삼성에스디에스(주),018260,2015/12,10794203.1,75.33,50.04,7.0,4.65,40.13,26.66,6.06,4.03
11172,2016,(주)엘지,003550,2015/12,10353427.86,38.69,26.59,1.74,1.2,37.29,25.63,23.31,16.02
11173,2016,삼성바이오로직스(주),207940,2015/12,9990915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11174,2016,에쓰-오일(주),010950,2015/12,9535762.4824,15.31,8.35,1.86,1.01,3.89,2.12,0.54,0.29
11176,2016,고려아연(주),010130,2015/12,8963250.0,21.95,14.63,2.24,1.49,12.13,8.09,2.63,1.75
11178,2016,엘지전자(주),066570,2015/12,8444227.2024,0.0,0.0,1.49,0.91,17.19,10.51,0.41,0.25
11179,2016,(주)케이티,030200,2015/12,7676687.1552,11.15,9.56,1.01,0.86,2.41,2.06,0.51,0.43
11180,2016,(주)강원랜드,035250,2015/12,7648372.875,22.81,14.81,3.51,2.28,16.88,10.96,6.02,3.91
11181,2016,현대제철(주),004020,2015/12,7606409.745,12.89,7.68,0.7,0.42,3.35,2.0,0.7,0.42
11182,2016,삼성SDI(주),006400,2015/12,7495333.77,0.0,0.0,0.99,0.51,39.19,20.29,1.54,0.8
11183,2016,한국타이어앤테크놀로지(주),161390,2015/12,7184754.002,19.42,12.13,1.9,1.18,11.35,7.09,2.04,1.27
11185,2016,롯데쇼핑(주),023530,2015/12,6975232.578,0.0,0.0,0.63,0.43,9.28,6.3,0.58,0.4
11186,2016,코웨이(주),021240,2015/12,6744399.2979,23.62,16.55,8.07,5.66,17.37,12.17,3.82,2.68
11187,2016,한국항공우주산업(주),047810,2015/12,6530832.169,40.07,14.11,10.98,3.87,173.65,61.15,3.42,1.2
11188,2016,현대글로비스(주),086280,2015/12,5793750.0,43.94,22.47,4.42,2.26,18.81,9.62,0.98,0.5
11190,2016,한온시스템(주),018880,2015/12,5498140.0,42.76,26.02,4.02,2.44,23.35,14.21,2.51,1.53
11191,2016,씨제이(주),001040,2015/12,5456098.626,233.31,107.6,3.94,1.82,154.99,71.48,99.46,45.87
11192,2016,(주)엔씨소프트,036570,2015/12,5427432.945,29.22,19.52,3.2,2.14,23.62,15.78,8.89,5.94
11193,2016,(주)효성,004800,2015/12,5109589.7025,17.02,7.05,1.95,0.81,7.53,3.12,0.67,0.28
11194,2016,(주)이마트,139480,2015/12,5101274.877,14.66,10.72,1.03,0.76,7.93,5.8,0.64,0.47
11195,2016,(주)지에스,078930,2015/12,5026721.9498,53.11,36.93,1.1,0.76,45.8,31.84,28.44,19.77
11196,2016,(주)엘지유플러스,032640,2015/12,4999200.08345,15.39,10.69,1.66,1.15,3.14,2.18,0.52,0.36
